folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
43,MobileNetV2,128,0.3,0.3,32,0,0.9229029417037964,0.9282430410385132,0.92976975440979,0.9187911152839661,0.9199926257133484,0.9208937287330627,0.8400885462760925,0.975799560546875,5653.0,5643.0,437.0,427.0,33.50017762184143,0.8681402206420898,0.8022636771202087,0.9184451103210449,0.7736280560493469,0.8577572107315063,0.902424156665802,0.7000439763069153,0.9449847936630249,1205.0,1015.0,297.0,107.0,0.8307163715362549
44,MobileNetV2,128,0.3,0.3,32,0,0.9308035969734192,0.8653106689453125,0.8658654093742371,0.9232954382896423,0.9226345419883728,0.9221245646476746,0.8456030488014221,0.9179263710975647,5403.0,5399.0,841.0,837.0,33.88766002655029,0.9234374761581421,0.9232576489448547,0.921093761920929,0.9234374761581421,0.9223737716674805,0.9211434125900269,0.8448284268379211,0.9761346578598022,1179.0,1182.0,98.0,101.0,0.8169081211090088
45,MobileNetV2,128,0.3,0.3,32,2,0.9619488716125488,0.9603062868118286,0.9595329165458679,0.9583905339241028,0.9579840302467346,0.9577502012252808,0.9161392450332642,0.9923288226127625,4766.0,4770.0,197.0,201.0,44.50346541404724,0.9539473652839661,0.953278660774231,0.9564144611358643,0.953125,0.9550455212593079,0.9559267163276672,0.9096142649650574,0.9893341660499573,1163.0,1159.0,57.0,53.0,0.7863104343414307
46,MobileNetV2,128,0.3,0.3,32,30,0.9993980526924133,0.9991976022720337,0.9993980526924133,0.9991987347602844,0.9993004202842712,0.9993990659713745,0.9986007809638977,0.9999973177909851,4981.0,4980.0,4.0,3.0,182.97109055519104,0.962837815284729,0.962837815284729,0.962837815284729,0.962837815284729,0.9629675149917603,0.9625909924507141,0.9256929755210876,0.9798039197921753,1140.0,1140.0,44.0,44.0,0.7803809642791748
47,MobileNetV2,128,0.3,0.3,32,18,0.9995936751365662,0.9989845752716064,0.9993904829025269,0.9989854097366333,0.9991912841796875,0.9994035363197327,0.9983950257301331,0.999998152256012,4919.0,4917.0,5.0,3.0,123.86238288879395,0.973557710647583,0.973557710647583,0.973557710647583,0.973557710647583,0.9735574722290039,0.9735819697380066,0.9471396207809448,0.989827036857605,1215.0,1215.0,33.0,33.0,0.8113207817077637
48,MobileNetV2,128,0.3,0.3,32,21,1.0,1.0,0.9998002648353577,1.0,0.9998989105224609,0.9998070001602173,0.9998039603233337,0.9999999403953552,5006.0,5007.0,0.0,1.0,138.7746901512146,0.96875,0.9687228202819824,0.9678819179534912,0.96875,0.9683355689048767,0.9678785800933838,0.936669647693634,0.9842057228088379,1115.0,1116.0,36.0,37.0,0.770453691482544
49,MobileNetV2,128,0.3,0.3,32,10,0.9842857122421265,0.9838643670082092,0.9830612540245056,0.9839691519737244,0.9835430979728699,0.9832676649093628,0.9671986699104309,0.9988448023796082,4817.0,4821.0,79.0,83.0,84.11291718482971,0.9390624761581421,0.937548816204071,0.938281238079071,0.9375,0.9378658533096313,0.9383293390274048,0.8757923245429993,0.9834035634994507,1201.0,1200.0,80.0,79.0,0.8128647804260254
50,MobileNetV2,128,0.3,0.3,32,18,0.9965621829032898,0.9959555268287659,0.9959555268287659,0.9959677457809448,0.9959644079208374,0.9959982633590698,0.9919596910476685,0.9999549388885498,4925.0,4925.0,20.0,20.0,125.16976809501648,0.9728618264198303,0.9728171229362488,0.9712170958518982,0.9728618264198303,0.9720131754875183,0.9713166952133179,0.9441279172897339,0.9861326813697815,1181.0,1183.0,33.0,35.0,0.789238452911377
51,MobileNetV2,128,0.3,0.3,32,11,0.9946140050888062,0.9952105283737183,0.9948135018348694,0.9952229261398315,0.9949692487716675,0.9947701096534729,0.9899893403053284,0.9998874068260193,4987.0,4989.0,24.0,26.0,90.46960282325745,0.9644097089767456,0.966812252998352,0.9609375,0.9670138955116272,0.9633386135101318,0.9622892737388611,0.9280787706375122,0.9921238422393799,1107.0,1114.0,38.0,45.0,1.0426747798919678
52,MobileNetV2,128,0.3,0.3,32,13,0.999797523021698,0.9995948672294617,0.999190092086792,0.9995967745780945,0.9993917942047119,0.999211847782135,0.9988025426864624,0.9999962449073792,4935.0,4937.0,2.0,4.0,100.90585017204285,0.9719551205635071,0.9711999893188477,0.9727563858032227,0.9711538553237915,0.9720290899276733,0.9726272225379944,0.9439306259155273,0.9868671298027039,1214.0,1212.0,36.0,34.0,0.9139888286590576
53,MobileNetV2,128,0.3,0.3,32,1,0.9627125859260559,0.9626513719558716,0.9610735774040222,0.9626466035842896,0.961557924747467,0.9610407948493958,0.9235248565673828,0.992703914642334,4691.0,4699.0,182.0,190.0,38.290908098220825,0.8515625,0.7655127644538879,0.9156249761581421,0.719531238079071,0.8341143727302551,0.8966007232666016,0.6492249965667725,0.9192287921905518,1172.0,921.0,359.0,108.0,0.8267979621887207
54,MobileNetV2,128,0.3,0.3,32,5,0.9804586172103882,0.980067789554596,0.9804586172103882,0.9800176024436951,0.9802454113960266,0.9806156158447266,0.9606170654296875,0.9985045194625854,4917.0,4915.0,100.0,98.0,64.3811240196228,0.9600694179534912,0.960869550704956,0.9592013955116272,0.9609375,0.9599857330322266,0.9594084620475769,0.9201838374137878,0.9904453158378601,1105.0,1107.0,45.0,47.0,0.892064094543457
55,MobileNetV2,128,0.3,0.3,32,8,0.9850202202796936,0.9848147630691528,0.9846153855323792,0.9848790168762207,0.98476642370224,0.9847624897956848,0.9696195721626282,0.9985218644142151,4864.0,4865.0,75.0,76.0,84.94191122055054,0.9703525900840759,0.9695512652397156,0.9695512652397156,0.9695512652397156,0.969525158405304,0.9696226119995117,0.9391236901283264,0.9943686127662659,1210.0,1210.0,38.0,38.0,0.8930337429046631
56,MobileNetV2,128,0.3,0.3,32,19,0.9990077614784241,0.9988095164299011,0.9990077614784241,0.998813271522522,0.9989136457443237,0.999017059803009,0.9978333711624146,0.9999930262565613,5034.0,5033.0,6.0,5.0,184.4244031906128,0.9580357074737549,0.9579229950904846,0.9553571343421936,0.9580357074737549,0.956575870513916,0.9556276798248291,0.9134272933006287,0.9833394289016724,1070.0,1073.0,47.0,50.0,0.8779430389404297
57,MobileNetV2,128,0.3,0.3,32,13,0.9941591024398804,0.99376380443573,0.9949647784233093,0.9937900900840759,0.9944034218788147,0.9949855208396912,0.988800048828125,0.999828040599823,4940.0,4934.0,31.0,25.0,165.9958734512329,0.9638158082962036,0.9637562036514282,0.9621710777282715,0.9638158082962036,0.9628759622573853,0.9624202251434326,0.9260053038597107,0.9775640368461609,1170.0,1172.0,44.0,46.0,1.320817470550537
58,MobileNetV2,128,0.3,0.3,32,17,0.9975801706314087,0.9975811243057251,0.997983455657959,0.9975806474685669,0.9977853894233704,0.9979838728904724,0.9955706000328064,0.9999779462814331,4949.0,4947.0,12.0,10.0,199.95252990722656,0.9605262875556946,0.960493803024292,0.9597039222717285,0.9605262875556946,0.9601085782051086,0.9597288370132446,0.9202427268028259,0.9770079255104065,1167.0,1168.0,48.0,49.0,1.7179739475250244
59,MobileNetV2,128,0.3,0.3,32,8,0.9869151711463928,0.9865266680717468,0.9871134161949158,0.9865506291389465,0.986851155757904,0.9871907234191895,0.9737503528594971,0.9993098974227905,4979.0,4976.0,68.0,65.0,125.5367500782013,0.9616071581840515,0.9633273482322693,0.9616071581840515,0.9633928537368774,0.9623299837112427,0.9619588851928711,0.9250174164772034,0.9873380661010742,1077.0,1079.0,41.0,43.0,1.2435922622680664
60,MobileNetV2,128,0.3,0.3,32,11,0.9865407943725586,0.9867363572120667,0.9863398671150208,0.9867788553237915,0.986578106880188,0.9864077568054199,0.9731867909431458,0.999155580997467,4910.0,4912.0,66.0,68.0,155.51710677146912,0.9712837934494019,0.9704142212867737,0.9695945978164673,0.9704391956329346,0.9700350165367126,0.9696122407913208,0.9400938153266907,0.9914013743400574,1148.0,1149.0,35.0,36.0,1.2805185317993164
